TractFIPS,variable,value,year
13121008902,COLON_SCREEN_CrudePrev,65.9,2019
13121008903,COLON_SCREEN_CrudePrev,60.0,2019
13121008904,COLON_SCREEN_CrudePrev,71.8,2019
13121009000,COLON_SCREEN_CrudePrev,72.2,2019
13121009101,COLON_SCREEN_CrudePrev,70.7,2019
13121009102,COLON_SCREEN_CrudePrev,68.8,2019
13121009200,COLON_SCREEN_CrudePrev,64.1,2019
13121009300,COLON_SCREEN_CrudePrev,72.0,2019
13121009402,COLON_SCREEN_CrudePrev,60.5,2019
13121009403,COLON_SCREEN_CrudePrev,64.8,2019
13121009404,COLON_SCREEN_CrudePrev,70.9,2019
13121009501,COLON_SCREEN_CrudePrev,75.8,2019
13121009502,COLON_SCREEN_CrudePrev,74.2,2019
13121009601,COLON_SCREEN_CrudePrev,70.7,2019
13121009602,COLON_SCREEN_CrudePrev,72.3,2019
13121009603,COLON_SCREEN_CrudePrev,70.5,2019
13121009700,COLON_SCREEN_CrudePrev,72.7,2019
13121009801,COLON_SCREEN_CrudePrev,73.4,2019
13121009802,COLON_SCREEN_CrudePrev,73.6,2019
13121009900,COLON_SCREEN_CrudePrev,72.9,2019
13121010001,COLON_SCREEN_CrudePrev,72.9,2019
13121010002,COLON_SCREEN_CrudePrev,73.4,2019
13121010114,COLON_SCREEN_CrudePrev,67.8,2019
13121010211,COLON_SCREEN_CrudePrev,67.9,2019
13121010303,COLON_SCREEN_CrudePrev,70.8,2019
13121011800,COLON_SCREEN_CrudePrev,52.5,2019
13121011900,COLON_SCREEN_CrudePrev,58.0,2019
13121012000,COLON_SCREEN_CrudePrev,48.7,2019
13121009802,COLON_SCREEN_CrudePrev,73.6,2019
13121010002,COLON_SCREEN_CrudePrev,73.5,2019
13121010114,COLON_SCREEN_CrudePrev,66.1,2019
13121010211,COLON_SCREEN_CrudePrev,67.6,2019
13089020100,COPD_CrudePrev,3.5,2019
13089020200,COPD_CrudePrev,3.4,2019
13089020300,COPD_CrudePrev,3.4,2019
13089020400,COPD_CrudePrev,2.7,2019
13089020500,COPD_CrudePrev,5.4,2019
13089020600,COPD_CrudePrev,4.9,2019
13089020700,COPD_CrudePrev,4.8,2019
13089020801,COPD_CrudePrev,4.5,2019
13089020802,COPD_CrudePrev,5.9,2019
13089020900,COPD_CrudePrev,5.1,2019
13089023700,COPD_CrudePrev,4.7,2019
13121000100,COPD_CrudePrev,3.6,2019
13121000200,COPD_CrudePrev,3.4,2019
13121000400,COPD_CrudePrev,3.8,2019
13121000500,COPD_CrudePrev,2.9,2019
13121000600,COPD_CrudePrev,2.7,2019
13121000700,COPD_CrudePrev,5.1,2019
13121001001,COPD_CrudePrev,1.9,2019
13121001002,COPD_CrudePrev,2.4,2019
13121001100,COPD_CrudePrev,2.9,2019
13121001201,COPD_CrudePrev,3.0,2019
13121001202,COPD_CrudePrev,2.0,2019
13121001300,COPD_CrudePrev,3.3,2019
13121001400,COPD_CrudePrev,2.8,2019
13121001500,COPD_CrudePrev,3.7,2019
13121001600,COPD_CrudePrev,2.6,2019
13121001700,COPD_CrudePrev,3.2,2019
13121001800,COPD_CrudePrev,5.4,2019
13121001900,COPD_CrudePrev,3.6,2019
13121002100,COPD_CrudePrev,6.6,2019
13121002300,COPD_CrudePrev,11.0,2019
13121002400,COPD_CrudePrev,8.8,2019
13121002500,COPD_CrudePrev,7.5,2019
13121002600,COPD_CrudePrev,8.5,2019
13121002800,COPD_CrudePrev,4.1,2019
13121002900,COPD_CrudePrev,3.7,2019
13121003000,COPD_CrudePrev,2.7,2019
13121003100,COPD_CrudePrev,4.2,2019
13121003200,COPD_CrudePrev,2.7,2019
13121003500,COPD_CrudePrev,7.2,2019
13121003600,COPD_CrudePrev,5.5,2019
13121003800,COPD_CrudePrev,2.7,2019
13121003900,COPD_CrudePrev,9.6,2019
13121004000,COPD_CrudePrev,9.0,2019
13121004100,COPD_CrudePrev,8.8,2019
13121004200,COPD_CrudePrev,9.9,2019
13121004300,COPD_CrudePrev,4.0,2019
13121004400,COPD_CrudePrev,8.3,2019
13121004800,COPD_CrudePrev,8.9,2019
13121004900,COPD_CrudePrev,4.1,2019
13121005000,COPD_CrudePrev,3.3,2019
13121005200,COPD_CrudePrev,3.4,2019
13121005300,COPD_CrudePrev,2.8,2019
13121005501,COPD_CrudePrev,6.8,2019
13121005502,COPD_CrudePrev,8.9,2019
13121005700,COPD_CrudePrev,9.8,2019
13121005800,COPD_CrudePrev,7.8,2019
13121006000,COPD_CrudePrev,9.7,2019
13121006100,COPD_CrudePrev,10.4,2019
13121006200,COPD_CrudePrev,9.3,2019
13121006300,COPD_CrudePrev,9.2,2019
13121006400,COPD_CrudePrev,6.5,2019
13121006500,COPD_CrudePrev,8.9,2019
13121006601,COPD_CrudePrev,8.0,2019
13121006602,COPD_CrudePrev,12.2,2019
13121006700,COPD_CrudePrev,8.7,2019
13121006801,COPD_CrudePrev,6.2,2019
13121006802,COPD_CrudePrev,11.3,2019
13121006900,COPD_CrudePrev,5.3,2019
13121007001,COPD_CrudePrev,10.7,2019
13121007002,COPD_CrudePrev,8.0,2019
13121007100,COPD_CrudePrev,9.8,2019
13121007200,COPD_CrudePrev,9.8,2019
13121007300,COPD_CrudePrev,10.1,2019
13121007400,COPD_CrudePrev,12.0,2019
13121007500,COPD_CrudePrev,10.1,2019
13121007602,COPD_CrudePrev,8.7,2019
13121007603,COPD_CrudePrev,13.9,2019
13121007604,COPD_CrudePrev,10.1,2019
13121007703,COPD_CrudePrev,8.3,2019
13121007704,COPD_CrudePrev,7.5,2019
13121007705,COPD_CrudePrev,9.7,2019
13121007706,COPD_CrudePrev,6.9,2019
13121007802,COPD_CrudePrev,6.7,2019
13121007805,COPD_CrudePrev,9.6,2019
13121007806,COPD_CrudePrev,8.1,2019
13121007807,COPD_CrudePrev,10.6,2019
13121007808,COPD_CrudePrev,10.6,2019
13121007900,COPD_CrudePrev,6.4,2019
13121008000,COPD_CrudePrev,8.8,2019
13121008101,COPD_CrudePrev,9.9,2019
13121008102,COPD_CrudePrev,10.3,2019
13121008201,COPD_CrudePrev,8.3,2019
13121008202,COPD_CrudePrev,10.0,2019
13121008301,COPD_CrudePrev,9.6,2019
13121008302,COPD_CrudePrev,9.4,2019
13121008400,COPD_CrudePrev,9.5,2019
13121008500,COPD_CrudePrev,10.0,2019
13121008601,COPD_CrudePrev,10.2,2019
13121008602,COPD_CrudePrev,6.4,2019
13121008700,COPD_CrudePrev,7.3,2019
13121008800,COPD_CrudePrev,3.2,2019
13121008902,COPD_CrudePrev,2.6,2019
13121008903,COPD_CrudePrev,3.1,2019
13121008904,COPD_CrudePrev,3.0,2019
13121009000,COPD_CrudePrev,2.8,2019
13121009101,COPD_CrudePrev,2.9,2019
13121009102,COPD_CrudePrev,3.9,2019
13121009200,COPD_CrudePrev,3.6,2019
13121009300,COPD_CrudePrev,3.6,2019
13121009402,COPD_CrudePrev,1.8,2019
13121009403,COPD_CrudePrev,3.6,2019
13121009404,COPD_CrudePrev,3.2,2019
13121009501,COPD_CrudePrev,4.5,2019
13121009502,COPD_CrudePrev,5.0,2019
13121009601,COPD_CrudePrev,2.5,2019
13121009602,COPD_CrudePrev,3.8,2019
13121009603,COPD_CrudePrev,3.2,2019
13121009700,COPD_CrudePrev,4.4,2019
13121009801,COPD_CrudePrev,5.1,2019
13121009802,COPD_CrudePrev,3.8,2019
13121009900,COPD_CrudePrev,3.4,2019
13121010001,COPD_CrudePrev,3.7,2019
13121010002,COPD_CrudePrev,3.4,2019
13121010114,COPD_CrudePrev,4.4,2019
13121010211,COPD_CrudePrev,4.9,2019
13121010303,COPD_CrudePrev,5.8,2019
13121011800,COPD_CrudePrev,5.2,2019
13121011900,COPD_CrudePrev,5.2,2019
13121012000,COPD_CrudePrev,9.2,2019
13121009802,COPD_CrudePrev,4.0,2019
13121010002,COPD_CrudePrev,3.9,2019
13121010114,COPD_CrudePrev,4.9,2019
13121010211,COPD_CrudePrev,3.5,2019
13089020100,COREM_CrudePrev,45.0,2019
13089020200,COREM_CrudePrev,44.1,2019
13089020300,COREM_CrudePrev,42.1,2019
13089020400,COREM_CrudePrev,43.4,2019
13089020500,COREM_CrudePrev,29.3,2019
13089020600,COREM_CrudePrev,27.0,2019
13089020700,COREM_CrudePrev,30.3,2019
13089020801,COREM_CrudePrev,31.9,2019
13089020802,COREM_CrudePrev,29.9,2019
13089020900,COREM_CrudePrev,31.2,2019
13089023700,COREM_CrudePrev,26.1,2019
13121000100,COREM_CrudePrev,40.9,2019
13121000200,COREM_CrudePrev,40.0,2019
13121000400,COREM_CrudePrev,41.2,2019
13121000500,COREM_CrudePrev,40.4,2019
13121000600,COREM_CrudePrev,29.2,2019
13121000700,COREM_CrudePrev,24.4,2019
13121001001,COREM_CrudePrev,36.9,2019
13121001002,COREM_CrudePrev,25.1,2019
13121001100,COREM_CrudePrev,36.5,2019
13121001201,COREM_CrudePrev,36.5,2019
13121001202,COREM_CrudePrev,39.0,2019
13121001300,COREM_CrudePrev,35.2,2019
13121001400,COREM_CrudePrev,37.9,2019
13121001500,COREM_CrudePrev,35.1,2019
13121001600,COREM_CrudePrev,37.5,2019
13121001700,COREM_CrudePrev,28.9,2019
13121001800,COREM_CrudePrev,25.3,2019
13121001900,COREM_CrudePrev,27.0,2019
13121002100,COREM_CrudePrev,23.0,2019
13121002300,COREM_CrudePrev,18.8,2019
13121002400,COREM_CrudePrev,21.1,2019
13121002500,COREM_CrudePrev,20.3,2019
13121002600,COREM_CrudePrev,18.4,2019
13121002800,COREM_CrudePrev,22.7,2019
13121002900,COREM_CrudePrev,28.2,2019
13121003000,COREM_CrudePrev,40.7,2019
13121003100,COREM_CrudePrev,26.1,2019
13121003200,COREM_CrudePrev,33.6,2019
13121003500,COREM_CrudePrev,19.6,2019
13121003600,COREM_CrudePrev,24.1,2019
13121003800,COREM_CrudePrev,23.3,2019
13121003900,COREM_CrudePrev,19.3,2019
13121004000,COREM_CrudePrev,22.6,2019
13121004100,COREM_CrudePrev,19.7,2019
13121004200,COREM_CrudePrev,20.7,2019
13121004300,COREM_CrudePrev,21.2,2019
13121004400,COREM_CrudePrev,18.5,2019
13121004800,COREM_CrudePrev,20.6,2019
13121004900,COREM_CrudePrev,30.1,2019
13121005000,COREM_CrudePrev,32.7,2019
13121005200,COREM_CrudePrev,35.6,2019
13121005300,COREM_CrudePrev,34.6,2019
13121005501,COREM_CrudePrev,19.3,2019
13121005502,COREM_CrudePrev,18.8,2019
13121005700,COREM_CrudePrev,18.2,2019
13121005800,COREM_CrudePrev,21.7,2019
13121006000,COREM_CrudePrev,20.4,2019
13121006100,COREM_CrudePrev,20.0,2019
13121006200,COREM_CrudePrev,20.2,2019
13121006300,COREM_CrudePrev,18.6,2019
13121006400,COREM_CrudePrev,21.3,2019
13121006500,COREM_CrudePrev,21.3,2019
13121006601,COREM_CrudePrev,23.4,2019
13121006602,COREM_CrudePrev,16.6,2019
13121006700,COREM_CrudePrev,20.5,2019
13121006801,COREM_CrudePrev,18.2,2019
13121006802,COREM_CrudePrev,13.7,2019
13121006900,COREM_CrudePrev,25.0,2019
13121007001,COREM_CrudePrev,17.9,2019
13121007002,COREM_CrudePrev,20.8,2019
13121007100,COREM_CrudePrev,19.0,2019
13121007200,COREM_CrudePrev,19.3,2019
13121007300,COREM_CrudePrev,17.9,2019
13121007400,COREM_CrudePrev,18.6,2019
13121007500,COREM_CrudePrev,20.1,2019
13121007602,COREM_CrudePrev,22.1,2019
13121007603,COREM_CrudePrev,16.8,2019
13121007604,COREM_CrudePrev,17.4,2019
13121007703,COREM_CrudePrev,24.0,2019
13121007704,COREM_CrudePrev,22.1,2019
13121007705,COREM_CrudePrev,20.9,2019
13121007706,COREM_CrudePrev,23.4,2019
13121007802,COREM_CrudePrev,23.9,2019
13121007805,COREM_CrudePrev,21.1,2019
13121007806,COREM_CrudePrev,20.5,2019
13121007807,COREM_CrudePrev,17.8,2019
13121007808,COREM_CrudePrev,15.9,2019
13121007900,COREM_CrudePrev,28.2,2019
13121008000,COREM_CrudePrev,22.5,2019
13121008101,COREM_CrudePrev,21.6,2019
13121008102,COREM_CrudePrev,18.2,2019
13121008201,COREM_CrudePrev,21.0,2019
13121008202,COREM_CrudePrev,20.6,2019
13121008301,COREM_CrudePrev,22.3,2019
13121008302,COREM_CrudePrev,22.3,2019
13121008400,COREM_CrudePrev,19.0,2019
13121008500,COREM_CrudePrev,22.1,2019
13121008601,COREM_CrudePrev,19.3,2019
13121008602,COREM_CrudePrev,23.4,2019
13121008700,COREM_CrudePrev,22.1,2019
13121008800,COREM_CrudePrev,35.7,2019
13121008902,COREM_CrudePrev,37.2,2019
13121008903,COREM_CrudePrev,28.0,2019
13121008904,COREM_CrudePrev,41.3,2019
13121009000,COREM_CrudePrev,42.1,2019
13121009101,COREM_CrudePrev,37.9,2019
13121009102,COREM_CrudePrev,35.1,2019
13121009200,COREM_CrudePrev,34.5,2019
13121009300,COREM_CrudePrev,40.3,2019
13121009402,COREM_CrudePrev,34.0,2019
13121009403,COREM_CrudePrev,33.7,2019
13121009404,COREM_CrudePrev,40.0,2019
13121009501,COREM_CrudePrev,43.0,2019
13121009502,COREM_CrudePrev,38.6,2019
13121009601,COREM_CrudePrev,40.3,2019
13121009602,COREM_CrudePrev,40.9,2019
13121009603,COREM_CrudePrev,38.9,2019
13121009700,COREM_CrudePrev,41.6,2019
13121009801,COREM_CrudePrev,42.2,2019
13121009802,COREM_CrudePrev,42.5,2019
13121009900,COREM_CrudePrev,42.2,2019
13121010001,COREM_CrudePrev,41.8,2019
13121010002,COREM_CrudePrev,42.7,2019
13121010114,COREM_CrudePrev,38.0,2019
13121010211,COREM_CrudePrev,39.9,2019
13121010303,COREM_CrudePrev,27.5,2019
13121011800,COREM_CrudePrev,20.4,2019
13121011900,COREM_CrudePrev,23.0,2019
13121012000,COREM_CrudePrev,17.9,2019
13121009802,COREM_CrudePrev,44.6,2019
13121010002,COREM_CrudePrev,43.2,2019
13121010114,COREM_CrudePrev,36.2,2019
13121010211,COREM_CrudePrev,39.3,2019
13089020100,COREW_CrudePrev,42.5,2019
13089020200,COREW_CrudePrev,42.3,2019
13089020300,COREW_CrudePrev,40.7,2019
13089020400,COREW_CrudePrev,42.5,2019
13089020500,COREW_CrudePrev,28.8,2019
13089020600,COREW_CrudePrev,26.5,2019
13089020700,COREW_CrudePrev,30.3,2019
13089020801,COREW_CrudePrev,31.6,2019
13089020802,COREW_CrudePrev,29.8,2019
13089020900,COREW_CrudePrev,32.0,2019
13089023700,COREW_CrudePrev,23.7,2019
13121000100,COREW_CrudePrev,43.3,2019
13121000200,COREW_CrudePrev,41.9,2019
13121000400,COREW_CrudePrev,44.6,2019
13121000500,COREW_CrudePrev,43.1,2019
13121000600,COREW_CrudePrev,30.1,2019
13121000700,COREW_CrudePrev,30.0,2019
13121001001,COREW_CrudePrev,39.9,2019
13121001002,COREW_CrudePrev,27.3,2019
13121001100,COREW_CrudePrev,40.3,2019
13121001201,COREW_CrudePrev,38.5,2019
13121001202,COREW_CrudePrev,42.9,2019
13121001300,COREW_CrudePrev,35.8,2019
13121001400,COREW_CrudePrev,41.1,2019
13121001500,COREW_CrudePrev,38.7,2019
13121001600,COREW_CrudePrev,42.7,2019
13121001700,COREW_CrudePrev,32.7,2019
13121001800,COREW_CrudePrev,28.8,2019
13121001900,COREW_CrudePrev,32.2,2019
13121002100,COREW_CrudePrev,25.7,2019
13121002300,COREW_CrudePrev,22.2,2019
13121002400,COREW_CrudePrev,24.7,2019
13121002500,COREW_CrudePrev,24.0,2019
13121002600,COREW_CrudePrev,22.9,2019
13121002800,COREW_CrudePrev,24.8,2019
13121002900,COREW_CrudePrev,31.2,2019
13121003000,COREW_CrudePrev,43.0,2019
13121003100,COREW_CrudePrev,30.2,2019
13121003200,COREW_CrudePrev,40.8,2019
13121003500,COREW_CrudePrev,26.8,2019
13121003600,COREW_CrudePrev,28.3,2019
13121003800,COREW_CrudePrev,26.7,2019
13121003900,COREW_CrudePrev,22.5,2019
13121004000,COREW_CrudePrev,25.7,2019
13121004100,COREW_CrudePrev,23.4,2019
13121004200,COREW_CrudePrev,24.9,2019
13121004300,COREW_CrudePrev,24.7,2019
13121004400,COREW_CrudePrev,22.8,2019
13121004800,COREW_CrudePrev,24.6,2019
13121004900,COREW_CrudePrev,33.7,2019
13121005000,COREW_CrudePrev,32.7,2019
13121005200,COREW_CrudePrev,37.5,2019
13121005300,COREW_CrudePrev,38.3,2019
13121005501,COREW_CrudePrev,23.7,2019
13121005502,COREW_CrudePrev,21.8,2019
13121005700,COREW_CrudePrev,22.0,2019
13121005800,COREW_CrudePrev,25.0,2019
13121006000,COREW_CrudePrev,24.2,2019
13121006100,COREW_CrudePrev,23.9,2019
13121006200,COREW_CrudePrev,24.3,2019
13121006300,COREW_CrudePrev,22.5,2019
13121006400,COREW_CrudePrev,25.8,2019
13121006500,COREW_CrudePrev,26.4,2019
13121006601,COREW_CrudePrev,28.1,2019
13121006602,COREW_CrudePrev,18.7,2019
13121006700,COREW_CrudePrev,24.3,2019
13121006801,COREW_CrudePrev,,2019
13121006802,COREW_CrudePrev,15.9,2019
13121006900,COREW_CrudePrev,29.2,2019
13121007001,COREW_CrudePrev,22.3,2019
13121007002,COREW_CrudePrev,24.9,2019
13121007100,COREW_CrudePrev,22.4,2019
13121007200,COREW_CrudePrev,23.8,2019
13121007300,COREW_CrudePrev,21.7,2019
13121007400,COREW_CrudePrev,21.8,2019
13121007500,COREW_CrudePrev,23.6,2019
13121007602,COREW_CrudePrev,27.3,2019
13121007603,COREW_CrudePrev,19.7,2019
13121007604,COREW_CrudePrev,22.0,2019
13121007703,COREW_CrudePrev,30.2,2019
13121007704,COREW_CrudePrev,27.6,2019
13121007705,COREW_CrudePrev,25.2,2019
13121007706,COREW_CrudePrev,28.9,2019
13121007802,COREW_CrudePrev,29.8,2019
13121007805,COREW_CrudePrev,25.9,2019
13121007806,COREW_CrudePrev,24.9,2019
13121007807,COREW_CrudePrev,20.9,2019
13121007808,COREW_CrudePrev,17.7,2019
13121007900,COREW_CrudePrev,34.7,2019
13121008000,COREW_CrudePrev,28.0,2019
13121008101,COREW_CrudePrev,26.3,2019
13121008102,COREW_CrudePrev,21.8,2019
13121008201,COREW_CrudePrev,24.3,2019
13121008202,COREW_CrudePrev,23.8,2019
13121008301,COREW_CrudePrev,26.0,2019
13121008302,COREW_CrudePrev,24.8,2019
13121008400,COREW_CrudePrev,21.9,2019
13121008500,COREW_CrudePrev,26.6,2019
13121008601,COREW_CrudePrev,22.6,2019
13121008602,COREW_CrudePrev,28.9,2019
13121008700,COREW_CrudePrev,26.6,2019
13121008800,COREW_CrudePrev,40.2,2019
13121008902,COREW_CrudePrev,39.5,2019
13121008903,COREW_CrudePrev,33.1,2019
13121008904,COREW_CrudePrev,43.5,2019
13121009000,COREW_CrudePrev,46.0,2019
13121009101,COREW_CrudePrev,40.5,2019
13121009102,COREW_CrudePrev,36.7,2019
13121009200,COREW_CrudePrev,36.3,2019
13121009300,COREW_CrudePrev,43.5,2019
13121009402,COREW_CrudePrev,36.1,2019
13121009403,COREW_CrudePrev,34.5,2019
13121009404,COREW_CrudePrev,42.0,2019
13121009501,COREW_CrudePrev,46.3,2019
13121009502,COREW_CrudePrev,40.4,2019
13121009601,COREW_CrudePrev,40.3,2019
13121009602,COREW_CrudePrev,40.0,2019
13121009603,COREW_CrudePrev,40.0,2019
13121009700,COREW_CrudePrev,44.9,2019
13121009801,COREW_CrudePrev,41.8,2019
13121009802,COREW_CrudePrev,45.7,2019
13121009900,COREW_CrudePrev,45.9,2019
13121010001,COREW_CrudePrev,44.2,2019
13121010002,COREW_CrudePrev,43.1,2019
13121010114,COREW_CrudePrev,31.4,2019
13121010211,COREW_CrudePrev,41.6,2019
13121010303,COREW_CrudePrev,35.4,2019
13121011800,COREW_CrudePrev,23.9,2019
13121011900,COREW_CrudePrev,27.0,2019
13121012000,COREW_CrudePrev,22.6,2019
13121009802,COREW_CrudePrev,45.6,2019
13121010002,COREW_CrudePrev,46.6,2019
13121010114,COREW_CrudePrev,37.6,2019
13121010211,COREW_CrudePrev,39.7,2019
13089020100,CSMOKING_CrudePrev,9.6,2019
13089020200,CSMOKING_CrudePrev,10.4,2019
13089020300,CSMOKING_CrudePrev,11.3,2019
13089020400,CSMOKING_CrudePrev,10.3,2019
13089020500,CSMOKING_CrudePrev,17.2,2019
13089020600,CSMOKING_CrudePrev,19.1,2019
13089020700,CSMOKING_CrudePrev,16.6,2019
13089020801,CSMOKING_CrudePrev,14.9,2019
13089020802,CSMOKING_CrudePrev,17.6,2019
13089020900,CSMOKING_CrudePrev,16.8,2019
13089023700,CSMOKING_CrudePrev,19.7,2019
13121000100,CSMOKING_CrudePrev,10.2,2019
13121000200,CSMOKING_CrudePrev,10.5,2019
13121000400,CSMOKING_CrudePrev,9.8,2019
13121000500,CSMOKING_CrudePrev,10.3,2019
13121000600,CSMOKING_CrudePrev,14.1,2019
13121000700,CSMOKING_CrudePrev,25.3,2019
13121001001,CSMOKING_CrudePrev,11.6,2019
13121001002,CSMOKING_CrudePrev,14.7,2019
13121001100,CSMOKING_CrudePrev,11.3,2019
13121001201,CSMOKING_CrudePrev,11.8,2019
13121001202,CSMOKING_CrudePrev,9.8,2019
13121001300,CSMOKING_CrudePrev,14.1,2019
13121001400,CSMOKING_CrudePrev,11.8,2019
13121001500,CSMOKING_CrudePrev,13.5,2019
13121001600,CSMOKING_CrudePrev,12.4,2019
13121001700,CSMOKING_CrudePrev,12.8,2019
13121001800,CSMOKING_CrudePrev,16.5,2019
13121001900,CSMOKING_CrudePrev,15.7,2019
13121002100,CSMOKING_CrudePrev,23.0,2019
13121002300,CSMOKING_CrudePrev,27.3,2019
13121002400,CSMOKING_CrudePrev,22.0,2019
13121002500,CSMOKING_CrudePrev,22.8,2019
13121002600,CSMOKING_CrudePrev,27.4,2019
13121002800,CSMOKING_CrudePrev,16.2,2019
13121002900,CSMOKING_CrudePrev,14.4,2019
13121003000,CSMOKING_CrudePrev,10.5,2019
13121003100,CSMOKING_CrudePrev,16.2,2019
13121003200,CSMOKING_CrudePrev,13.3,2019
13121003500,CSMOKING_CrudePrev,27.3,2019
13121003600,CSMOKING_CrudePrev,18.1,2019
13121003800,CSMOKING_CrudePrev,15.7,2019
13121003900,CSMOKING_CrudePrev,25.4,2019
13121004000,CSMOKING_CrudePrev,21.5,2019
13121004100,CSMOKING_CrudePrev,24.1,2019
13121004200,CSMOKING_CrudePrev,22.7,2019
13121004300,CSMOKING_CrudePrev,17.9,2019
13121004400,CSMOKING_CrudePrev,25.8,2019
13121004800,CSMOKING_CrudePrev,22.2,2019
13121004900,CSMOKING_CrudePrev,14.1,2019
13121005000,CSMOKING_CrudePrev,11.9,2019
13121005200,CSMOKING_CrudePrev,13.7,2019
13121005300,CSMOKING_CrudePrev,11.3,2019
13121005501,CSMOKING_CrudePrev,23.6,2019
13121005502,CSMOKING_CrudePrev,26.1,2019
13121005700,CSMOKING_CrudePrev,25.3,2019
13121005800,CSMOKING_CrudePrev,23.6,2019
13121006000,CSMOKING_CrudePrev,24.7,2019
13121006100,CSMOKING_CrudePrev,24.2,2019
13121006200,CSMOKING_CrudePrev,25.8,2019
13121006300,CSMOKING_CrudePrev,25.8,2019
13121006400,CSMOKING_CrudePrev,22.9,2019
13121006500,CSMOKING_CrudePrev,23.8,2019
13121006601,CSMOKING_CrudePrev,22.9,2019
13121006602,CSMOKING_CrudePrev,32.6,2019
13121006700,CSMOKING_CrudePrev,23.8,2019
13121006801,CSMOKING_CrudePrev,30.6,2019
13121006802,CSMOKING_CrudePrev,35.2,2019
13121006900,CSMOKING_CrudePrev,19.8,2019
13121007001,CSMOKING_CrudePrev,27.6,2019
13121007002,CSMOKING_CrudePrev,25.6,2019
13121007100,CSMOKING_CrudePrev,24.0,2019
13121007200,CSMOKING_CrudePrev,26.1,2019
13121007300,CSMOKING_CrudePrev,28.6,2019
13121007400,CSMOKING_CrudePrev,28.4,2019
13121007500,CSMOKING_CrudePrev,25.1,2019
13121007602,CSMOKING_CrudePrev,20.6,2019
13121007603,CSMOKING_CrudePrev,30.3,2019
13121007604,CSMOKING_CrudePrev,29.6,2019
13121007703,CSMOKING_CrudePrev,19.9,2019
13121007704,CSMOKING_CrudePrev,22.2,2019
13121007705,CSMOKING_CrudePrev,21.4,2019
13121007706,CSMOKING_CrudePrev,22.5,2019
13121007802,CSMOKING_CrudePrev,19.0,2019
13121007805,CSMOKING_CrudePrev,19.3,2019
13121007806,CSMOKING_CrudePrev,20.3,2019
13121007807,CSMOKING_CrudePrev,26.0,2019
13121007808,CSMOKING_CrudePrev,29.3,2019
13121007900,CSMOKING_CrudePrev,13.8,2019
13121008000,CSMOKING_CrudePrev,20.6,2019
13121008101,CSMOKING_CrudePrev,19.3,2019
13121008102,CSMOKING_CrudePrev,24.6,2019
13121008201,CSMOKING_CrudePrev,17.8,2019
13121008202,CSMOKING_CrudePrev,22.8,2019
13121008301,CSMOKING_CrudePrev,23.8,2019
13121008302,CSMOKING_CrudePrev,19.6,2019
13121008400,CSMOKING_CrudePrev,23.4,2019
13121008500,CSMOKING_CrudePrev,25.1,2019
13121008601,CSMOKING_CrudePrev,25.3,2019
13121008602,CSMOKING_CrudePrev,19.5,2019
13121008700,CSMOKING_CrudePrev,20.0,2019
13121008800,CSMOKING_CrudePrev,13.1,2019
13121008902,CSMOKING_CrudePrev,12.2,2019
13121008903,CSMOKING_CrudePrev,15.2,2019
13121008904,CSMOKING_CrudePrev,9.3,2019
13121009000,CSMOKING_CrudePrev,9.6,2019
13121009101,CSMOKING_CrudePrev,10.5,2019
13121009102,CSMOKING_CrudePrev,12.1,2019
13121009200,CSMOKING_CrudePrev,14.5,2019
13121009300,CSMOKING_CrudePrev,10.9,2019
13121009402,CSMOKING_CrudePrev,10.5,2019
13121009403,CSMOKING_CrudePrev,14.3,2019
13121009404,CSMOKING_CrudePrev,9.7,2019
13121009501,CSMOKING_CrudePrev,7.7,2019
13121009502,CSMOKING_CrudePrev,9.9,2019
13121009601,CSMOKING_CrudePrev,10.0,2019
13121009602,CSMOKING_CrudePrev,9.0,2019
13121009603,CSMOKING_CrudePrev,10.2,2019
13121009700,CSMOKING_CrudePrev,8.7,2019
13121009801,CSMOKING_CrudePrev,8.7,2019
13121009802,CSMOKING_CrudePrev,7.9,2019
13121009900,CSMOKING_CrudePrev,8.7,2019
13121010001,CSMOKING_CrudePrev,10.0,2019
13121010002,CSMOKING_CrudePrev,8.0,2019
13121010114,CSMOKING_CrudePrev,17.0,2019
13121010211,CSMOKING_CrudePrev,11.3,2019
13121010303,CSMOKING_CrudePrev,13.8,2019
13121011800,CSMOKING_CrudePrev,20.2,2019
13121011900,CSMOKING_CrudePrev,19.5,2019
13121012000,CSMOKING_CrudePrev,27.5,2019
13121009802,CSMOKING_CrudePrev,8.0,2019
13121010002,CSMOKING_CrudePrev,8.2,2019
13121010114,CSMOKING_CrudePrev,14.5,2019
13121010211,CSMOKING_CrudePrev,9.7,2019
13089020100,DENTAL_CrudePrev,84.8,2019
13089020200,DENTAL_CrudePrev,81.9,2019
13089020300,DENTAL_CrudePrev,82.7,2019
13089020400,DENTAL_CrudePrev,84.2,2019
13089020500,DENTAL_CrudePrev,65.9,2019
13089020600,DENTAL_CrudePrev,61.9,2019
13089020700,DENTAL_CrudePrev,69.7,2019
13089020801,DENTAL_CrudePrev,72.3,2019
13089020802,DENTAL_CrudePrev,67.6,2019
13089020900,DENTAL_CrudePrev,71.1,2019
13089023700,DENTAL_CrudePrev,57.7,2019
13121000100,DENTAL_CrudePrev,80.9,2019
13121000200,DENTAL_CrudePrev,80.2,2019
