TractFIPS,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev
13121007001,29.1,28.4,10.3,49.7,79.3,5.1,12.1,8.3,79.2,72.2,51.1,10.9,17.9,22.3,27.7,39.8,20.4,39.2,4.9,42.8,84.2,18.0,41.3,19.9,47.6,6.9,34.9
13121006500,24.8,25.7,12.4,44.9,78.8,5.4,11.0,7.0,78.6,75.8,57.6,8.7,21.3,26.4,24.0,49.1,16.8,36.6,4.0,36.4,83.8,15.1,35.9,16.2,44.7,5.4,27.0
13121001202,9.5,8.8,24.7,18.0,58.3,3.0,6.3,1.9,68.1,76.7,68.5,2.2,39.0,42.9,10.3,78.0,3.8,22.2,1.3,12.3,84.5,8.0,18.2,5.1,32.3,1.0,5.2
13121001300,12.9,11.9,22.7,22.1,62.6,3.6,7.4,2.8,68.6,73.8,65.7,3.4,35.2,35.8,14.4,71.6,5.1,25.4,1.7,16.8,83.2,10.2,21.2,7.2,34.0,1.5,10.3
13121009403,16.3,12.9,19.4,23.9,65.4,4.0,7.8,3.3,70.3,71.0,64.8,3.7,33.7,34.5,14.8,67.2,5.9,25.9,1.9,20.4,81.9,10.8,20.6,7.7,35.3,1.8,12.2
13121009802,6.7,20.6,17.7,30.4,77.6,7.9,6.7,5.0,76.7,88.6,73.6,4.0,44.6,45.6,8.4,83.1,7.3,35.8,2.2,14.1,82.9,7.1,18.9,7.4,28.0,2.0,4.7
13121007500,26.4,28.6,10.3,51.3,80.7,5.5,11.2,8.5,79.7,73.2,52.9,10.2,20.1,23.6,25.4,42.8,20.1,40.7,4.8,41.2,84.4,16.3,39.8,18.6,46.2,6.7,31.4
13121009200,16.2,12.2,20.6,23.9,62.8,3.6,7.4,3.1,69.0,71.5,64.1,3.6,34.5,36.3,14.4,68.4,5.7,26.8,1.8,18.9,82.4,10.3,22.2,7.7,34.6,1.6,10.7
13121009000,7.7,12.6,22.4,19.8,66.1,4.7,6.9,2.6,70.5,81.8,72.2,2.8,42.1,46.0,9.4,81.8,4.3,26.0,1.5,12.3,82.9,8.0,17.6,5.7,29.6,1.2,4.7
13121008202,25.3,29.6,10.0,50.9,82.2,6.3,11.2,8.9,82.0,76.5,56.9,9.6,20.6,23.8,22.2,46.6,20.5,39.3,5.0,39.8,84.3,14.7,37.7,17.5,45.1,7.1,30.4
13121003800,21.9,5.2,19.2,17.9,36.0,0.9,10.1,1.3,74.7,48.8,58.1,2.7,23.3,26.7,15.7,55.7,3.3,13.1,1.2,21.7,86.6,14.8,24.2,6.6,41.6,0.9,21.8
13121009402,16.9,6.9,21.9,16.1,49.5,2.0,6.9,1.5,66.9,68.3,60.5,2.1,34.0,36.1,11.4,69.8,3.6,19.1,1.3,16.3,85.0,9.6,20.4,5.7,34.0,0.9,8.4
13121005200,11.8,13.2,20.9,23.3,64.3,4.0,7.8,2.8,70.8,78.7,66.5,3.5,35.6,37.5,14.0,73.3,5.5,26.1,1.7,16.8,84.0,10.1,22.7,7.5,34.8,1.5,8.8
13121007805,27.1,31.7,9.8,51.5,84.8,7.3,10.3,9.7,81.8,79.7,61.3,9.7,21.1,25.9,19.3,48.9,22.0,40.6,5.3,39.7,83.5,13.1,36.7,17.1,42.6,7.4,28.0
13121000400,8.3,16.9,19.7,25.9,73.8,6.1,7.0,4.2,73.5,83.6,72.6,3.7,41.2,44.6,9.8,80.2,6.4,31.2,1.9,14.4,82.8,8.1,18.9,7.0,29.7,1.8,5.6
13121010002,6.9,17.8,18.8,26.4,75.8,7.3,6.5,4.3,74.9,86.5,73.4,3.3,42.7,43.1,7.8,83.5,6.0,31.5,2.0,13.5,83.3,6.9,17.0,6.3,28.0,1.8,4.7
13121004200,24.0,27.6,10.5,47.9,81.0,6.0,11.0,8.2,81.0,75.9,59.0,9.0,20.7,24.9,20.8,48.8,19.1,37.9,4.7,36.5,84.8,14.3,36.6,16.2,43.7,6.4,27.0
