TractFIPS,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev
13121004400,34.6,22.4,13.2,40.1,70.1,4.0,13.3,6.6,78.7,82.1,53.8,9.3,16.4,18.7,27.3,39.1,16.1,25.5,4.5,41.3,83.6,25.9,42.6,19.8,46.9,5.5,34.9
13121011800,25.3,14.1,18.0,28.4,62.8,2.8,10.9,3.7,76.2,82.5,55.8,4.8,21.3,22.1,17.9,52.1,9.3,20.3,2.6,28.1,83.7,20.8,32.7,12.2,42.6,2.9,23.2
13121009501,8.9,25.3,15.8,31.3,79.6,9.8,7.0,5.9,80.7,93.8,73.5,4.7,38.8,36.7,7.8,82.7,8.6,36.5,2.7,15.2,80.9,9.5,22.5,9.3,25.7,2.7,4.5
13121001600,12.0,10.7,25.3,15.7,53.6,3.4,7.3,1.8,70.3,86.9,68.1,2.3,36.4,36.6,10.3,79.3,3.5,20.0,1.2,13.3,83.0,12.7,22.4,6.3,30.5,1.0,4.4
13121007805,27.3,25.6,13.7,44.0,78.3,5.8,10.3,6.9,81.2,89.9,60.3,7.6,21.1,22.4,20.2,51.9,17.7,31.0,4.4,33.9,82.7,17.3,39.7,16.2,43.6,5.6,23.2
13121008000,25.4,29.3,12.0,48.2,81.3,6.7,11.0,8.1,83.5,90.8,61.6,8.8,21.7,22.8,20.1,53.4,20.1,33.9,5.0,34.7,83.1,17.1,40.2,17.7,43.0,6.5,22.4
13121008902,15.1,10.3,23.4,17.0,53.5,3.0,7.7,2.0,71.1,85.8,65.5,2.5,34.3,32.8,11.3,74.2,4.0,18.9,1.3,16.0,82.3,13.9,23.0,6.9,32.9,1.2,6.3
13121005300,13.5,14.2,21.7,22.2,63.7,4.1,8.0,2.6,73.8,88.9,68.8,3.0,32.9,31.7,11.9,75.9,6.0,23.0,1.8,16.7,84.9,13.3,26.7,8.0,33.3,1.7,6.7
13121006000,26.0,26.7,13.0,45.5,78.8,5.9,11.0,7.5,81.9,90.1,58.6,8.3,21.6,22.4,21.0,52.4,18.5,31.7,4.6,34.4,83.3,18.1,40.2,17.4,43.5,6.0,22.8
13121000600,20.0,8.4,21.2,16.5,46.7,1.7,8.6,1.8,68.9,77.4,55.2,2.9,26.8,25.7,13.7,61.2,4.1,15.3,1.4,21.5,84.4,19.1,23.0,8.7,36.1,1.2,13.4
13121009603,14.2,15.5,21.3,22.0,67.4,5.3,7.2,3.5,73.6,88.7,69.4,3.3,36.0,32.7,9.8,77.5,6.0,25.4,1.9,15.9,81.6,12.0,23.3,7.9,30.0,1.8,5.9
13121003900,29.2,26.8,13.2,45.8,77.4,5.4,11.6,8.0,80.9,88.0,54.8,9.3,18.6,19.3,23.7,45.4,19.4,30.8,5.0,37.9,84.0,20.8,42.3,19.4,45.9,6.4,29.4
13121001201,13.8,12.7,23.8,19.6,61.6,4.1,7.3,2.8,71.4,86.5,68.4,2.9,33.8,32.2,10.7,75.5,5.1,22.3,1.6,15.2,81.0,12.8,22.9,7.3,31.1,1.5,7.2
